event_type,latitude,longitude,address,event_cause,requires_road_closure,start_datetime,status,authenticated,description,veh_type,corridor,priority,police_station,closed_datetime,resolved_datetime,zone,junction,zone_known,junction_known,hour_of_day,day_of_week,month,is_weekend,is_public_holiday,corridor_rolling_7d,corridor_rolling_30d,zone_rolling_7d,zone_rolling_30d,h3_cell,police_station_rolling_30d,priority_target,closure_target,clearance_time_minutes
unplanned,12.9837375,77.596661,"Vidhan Vidhi Road, SG Balekundry Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2023-12-15 22:56:52.919000+00:00,closed,yes,,bmtc_bus,CBD 2,High,Cubbon Park,2023-12-16 00:13:51.221214+00:00,,Central Zone 2,Other_Junction,True,True,22,4,12,0,0,2,16,64,243,8760145b4ffffff,32,High,0,76.97170356666668
unplanned,12.8702934,77.5931978,"Bannerghatta Main Road, Nobo Nagar, Bengaluru, Karnataka. Pin-560076 (India)",pot_holes,False,2023-12-15 22:57:19.269000+00:00,active,yes,,Unknown_VehType,Bannerghata Road,High,Thalagattapura,,,South Zone 1,Junction_Unknown,True,False,22,4,12,0,0,33,47,42,73,87618924cffffff,10,High,0,
unplanned,12.870628,77.5936179,"Bannerghatta Main Road, Mantri Residency, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",pot_holes,False,2023-12-15 22:59:17.445000+00:00,active,yes,,Unknown_VehType,Bannerghata Road,High,Hulimavu,,,South Zone 1,Junction_Unknown,True,False,22,4,12,0,0,34,48,43,74,87618924cffffff,35,High,0,
unplanned,12.9853954,77.7083486,"Hoodi Main Road, ESI Road Junction, Doddanekundi, Bengaluru, Karnataka. Pin-560048 (India)",water_logging,False,2023-12-15 23:28:30.467000+00:00,active,yes,Water leaking in middle of the road at [LOCATION],Unknown_VehType,Non-corridor,Low,Mahadevapura,,,East Zone 1,Junction_Unknown,True,False,23,4,12,0,0,162,578,22,100,8761892e4ffffff,19,Low,0,
unplanned,12.9272967,77.6212383,"Sarjapur Marathahalli Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2023-12-15 23:31:00.695000+00:00,active,yes,,Unknown_VehType,IRR(Thanisandra road),High,Adugodi,,,South Zone 2,Other_Junction,True,True,23,4,12,0,0,3,11,40,119,87618925cffffff,15,High,0,
unplanned,12.9272868,77.6212291,"Sarjapur Marathahalli Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2023-12-15 23:31:43.814000+00:00,active,yes,,Unknown_VehType,IRR(Thanisandra road),High,Madiwala,,,South Zone 2,Other_Junction,True,True,23,4,12,0,0,4,12,41,120,87618925cffffff,33,High,0,
unplanned,12.9272868,77.6212291,"Sarjapur Marathahalli Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2023-12-15 23:32:20.318000+00:00,active,yes,,Unknown_VehType,IRR(Thanisandra road),High,Madiwala,,,South Zone 2,Other_Junction,True,True,23,4,12,0,0,5,13,42,121,87618925cffffff,34,High,0,
unplanned,12.92729,77.6210933,"Sarjapur Marathahalli Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2023-12-15 23:32:40.656000+00:00,active,yes,,Unknown_VehType,IRR(Thanisandra road),High,Madiwala,,,South Zone 2,Other_Junction,True,True,23,4,12,0,0,6,14,43,122,87618925cffffff,35,High,0,
unplanned,12.9274814,77.6212697,"Sarjapur Marathahalli Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2023-12-15 23:33:01.021000+00:00,active,yes,,Unknown_VehType,IRR(Thanisandra road),High,Adugodi,,,South Zone 2,Other_Junction,True,True,23,4,12,0,0,7,15,44,123,87618925cffffff,16,High,0,
unplanned,12.9274814,77.6212697,"Sarjapur Marathahalli Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2023-12-15 23:33:14.722000+00:00,active,yes,,Unknown_VehType,IRR(Thanisandra road),High,Adugodi,,,South Zone 2,Other_Junction,True,True,23,4,12,0,0,8,16,45,124,87618925cffffff,17,High,0,
unplanned,12.9274636,77.6212365,"Sarjapur Marathahalli Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2023-12-15 23:33:49.702000+00:00,active,yes,,Unknown_VehType,IRR(Thanisandra road),High,Adugodi,,,South Zone 2,Other_Junction,True,True,23,4,12,0,0,9,17,46,125,87618925cffffff,18,High,0,
unplanned,12.9274636,77.6212365,"Sarjapur Marathahalli Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2023-12-15 23:34:09.060000+00:00,active,yes,,Unknown_VehType,IRR(Thanisandra road),High,Adugodi,,,South Zone 2,Other_Junction,True,True,23,4,12,0,0,10,18,47,126,87618925cffffff,19,High,0,
unplanned,13.0996177,77.5885782,"3rd A Cross Road, East Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2023-12-15 23:57:29.474000+00:00,closed,yes,ಶೇಷಾದ್ರಿಪುರಂ ಕಾಲೇಜ್ ಹತ್ತಿರ ದೊಡ್ಡಬಳ್ಳಾಪುರ  ಕಡೆಗೆ [PERSON] ಬಿಎಂಟಿಸಿ ಬಸ್ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ಕೆಟ್ಟು ನಿಂತಿದ್ದು ಸ್ಲೋ ಮೊಮೆಂಟ್ ಟ್ರಾಫಿಕ್ ಇರುತ್ತದೆ ಸರ್,bmtc_bus,Non-corridor,Low,Yelahanka,,,North Zone 2,Other_Junction,True,True,23,4,12,0,0,163,579,39,189,876016966ffffff,71,Low,0,
unplanned,12.862841,77.5909922,"Bannerghatta Main Road, Radiant White Orchid, Kalena Agrahara, Bengaluru, Karnataka. Pin-560076 (India)",vehicle_breakdown,False,2023-12-16 00:02:08.463000+00:00,closed,yes,[PERSON] one wheal cut sir it will take 15 to 20 mins sir,others,Bannerghata Road,High,Hulimavu,,,South Zone 1,Junction_Unknown,True,False,0,5,12,1,0,35,49,44,75,87618924cffffff,36,High,0,
unplanned,12.8957185,77.5858889,"24th Main Road, Aishwarya Splendour, JP Nagar Phase 7, Bengaluru, Karnataka. Pin-560078 (India)",pot_holes,False,2023-12-16 00:11:33.584000+00:00,active,yes,,Unknown_VehType,Non-corridor,Low,J.P. Nagar,,,South Zone 2,Junction_Unknown,True,False,0,5,12,1,0,162,578,48,127,87618924effffff,8,Low,0,
unplanned,13.12531,77.6123167,"Bengaluru Bellary Road, Uday Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",construction,False,2023-12-16 00:13:26.929000+00:00,closed,yes,Bagaluru onflyover to wards airport NHi work sir [PERSON] normal mument sir,Unknown_VehType,Bellary Road 2,High,Yelahanka,2023-12-16 23:11:35.350678+00:00,,North Zone 2,Other_Junction,True,True,0,5,12,1,0,12,73,40,190,876016975ffffff,72,High,0,1378.1403613
unplanned,12.9250727,77.6176665,"Madiwala Underpass, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",pot_holes,False,2023-12-16 00:49:59.908000+00:00,closed,yes,Ayyappa to savoury service Road pothol,Unknown_VehType,Hosur Road,High,Madiwala,2024-01-27 18:40:37.036723+00:00,,South Zone 2,AyyappaTempleJunc,True,True,0,5,12,1,0,14,47,49,128,87618925cffffff,36,High,0,10000.0
unplanned,12.9255468,77.6173667,"1st Main Road, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",pot_holes,False,2023-12-16 00:52:52.752000+00:00,closed,yes,Ayyappa to savoury service [LOCATION],Unknown_VehType,Hosur Road,High,Madiwala,2024-01-27 18:40:38.933630+00:00,,South Zone 2,AyyappaTempleJunc,True,True,0,5,12,1,0,15,48,50,129,87618925cffffff,37,High,0,10000.0
unplanned,12.9278348,77.6159838,"Hosur Road, Sarjapur Road Check Post Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2023-12-16 00:59:26.763000+00:00,closed,yes,Balaji medical to SP Road  signal,Unknown_VehType,Hosur Road,High,Madiwala,2024-01-27 18:40:34.691758+00:00,,South Zone 2,Other_Junction,True,True,0,5,12,1,0,16,49,51,130,87618925cffffff,38,High,0,10000.0
unplanned,12.9675551,77.5908857,"1st Cross Road, Bagamane Pallavi Tower, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,False,2023-12-16 01:05:03.673000+00:00,closed,yes,[PERSON],bmtc_bus,Mysore Road,High,Halasuru Gate,2023-12-16 01:19:18.143972+00:00,,Central Zone 2,Other_Junction,True,True,1,5,12,1,0,34,143,58,243,8760145b4ffffff,62,High,0,14.241182866666666
unplanned,12.8732336,77.6250213,"Begur Koppa Road, Anjaneya Swami Circle, Begur, Bengaluru, Karnataka. Pin-560114 (India)",pot_holes,False,2023-12-16 01:23:15.953000+00:00,active,yes,Potholes,Unknown_VehType,Non-corridor,Low,Hulimavu,,,South Zone 1,Junction_Unknown,True,False,1,5,12,1,0,162,578,45,76,876189245ffffff,37,Low,0,
unplanned,12.8734856,77.6249806,"2nd Main Road, Arundathi Nagar, Begur, Bengaluru, Karnataka. Pin-560114 (India)",pot_holes,False,2023-12-16 01:24:33.893000+00:00,active,yes,Potholes,Unknown_VehType,Non-corridor,Low,Hulimavu,,,South Zone 1,Junction_Unknown,True,False,1,5,12,1,0,163,579,46,77,876189245ffffff,38,Low,0,
unplanned,12.8734226,77.6251124,"Begur Koppa Road, Anjaneya Swami Circle, Begur, Bengaluru, Karnataka. Pin-560114 (India)",pot_holes,False,2023-12-16 01:25:10.679000+00:00,active,yes,Potholes,Unknown_VehType,Non-corridor,Low,Hulimavu,,,South Zone 1,Junction_Unknown,True,False,1,5,12,1,0,164,580,47,78,876189245ffffff,39,Low,0,
unplanned,12.8733786,77.6251986,"Bettadasanapura Main Road, Anjaneya Swami Circle, Begur, Bengaluru, Karnataka. Pin-560114 (India)",pot_holes,False,2023-12-16 01:25:51.052000+00:00,active,yes,Potholes,Unknown_VehType,Non-corridor,Low,Hulimavu,,,South Zone 1,Junction_Unknown,True,False,1,5,12,1,0,165,581,48,79,876189245ffffff,40,Low,0,
unplanned,12.8733932,77.6251719,"Bettadasanapura Main Road, Anjaneya Swami Circle, Begur, Bengaluru, Karnataka. Pin-560114 (India)",pot_holes,False,2023-12-16 01:26:17.434000+00:00,active,yes,Potholes,Unknown_VehType,Non-corridor,Low,Hulimavu,,,South Zone 1,Junction_Unknown,True,False,1,5,12,1,0,166,582,49,80,876189245ffffff,41,Low,0,
unplanned,12.8732959,77.6248843,"Akshaya Nagar Road, Anjaneya Swami Circle, Begur, Bengaluru, Karnataka. Pin-560114 (India)",pot_holes,False,2023-12-16 01:27:08.142000+00:00,active,yes,Potholes,Unknown_VehType,Non-corridor,Low,Hulimavu,,,South Zone 1,Junction_Unknown,True,False,1,5,12,1,0,167,583,50,81,876189245ffffff,42,Low,0,
unplanned,12.8733164,77.6249039,"Akshaya Nagar Road, Anjaneya Swami Circle, Begur, Bengaluru, Karnataka. Pin-560114 (India)",pot_holes,False,2023-12-16 01:27:29.405000+00:00,active,yes,Potholes,Unknown_VehType,Non-corridor,Low,Hulimavu,,,South Zone 1,Junction_Unknown,True,False,1,5,12,1,0,168,584,51,82,876189245ffffff,43,Low,0,
unplanned,12.8733061,77.6249084,"Akshaya Nagar Road, Anjaneya Swami Circle, Begur, Bengaluru, Karnataka. Pin-560114 (India)",pot_holes,False,2023-12-16 01:27:49.027000+00:00,active,yes,Potholes,Unknown_VehType,Non-corridor,Low,Hulimavu,,,South Zone 1,Junction_Unknown,True,False,1,5,12,1,0,169,585,52,83,876189245ffffff,44,Low,0,
unplanned,12.8732948,77.6249204,"Begur Koppa Road, Anjaneya Swami Circle, Begur, Bengaluru, Karnataka. Pin-560114 (India)",pot_holes,False,2023-12-16 01:28:14.384000+00:00,active,yes,Potholes,Unknown_VehType,Non-corridor,Low,Hulimavu,,,South Zone 1,Junction_Unknown,True,False,1,5,12,1,0,170,586,53,84,876189245ffffff,45,Low,0,
unplanned,12.8732949,77.6249151,"Akshaya Nagar Road, Anjaneya Swami Circle, Begur, Bengaluru, Karnataka. Pin-560114 (India)",pot_holes,False,2023-12-16 01:28:35.341000+00:00,active,yes,Potholes,Unknown_VehType,Non-corridor,Low,Hulimavu,,,South Zone 1,Junction_Unknown,True,False,1,5,12,1,0,171,586,54,85,876189245ffffff,46,Low,0,
unplanned,12.8731079,77.624825,"Begur Koppa Road, Anjaneya Swami Circle, Begur, Bengaluru, Karnataka. Pin-560114 (India)",pot_holes,False,2023-12-16 01:29:35.922000+00:00,active,yes,Potholes,Unknown_VehType,Non-corridor,Low,Hulimavu,,,South Zone 1,Junction_Unknown,True,False,1,5,12,1,0,172,587,55,86,876189245ffffff,47,Low,0,
unplanned,12.8731546,77.6247705,"Begur Koppa Road, Anjaneya Swami Circle, Begur, Bengaluru, Karnataka. Pin-560114 (India)",pot_holes,False,2023-12-16 01:30:42.136000+00:00,active,yes,Potholes,Unknown_VehType,Non-corridor,Low,Hulimavu,,,South Zone 1,Junction_Unknown,True,False,1,5,12,1,0,173,588,56,87,876189245ffffff,48,Low,0,
unplanned,12.9314151,77.6227754,"7th Cross Road, BDA Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2023-12-16 01:33:38.770000+00:00,active,yes,,Unknown_VehType,IRR(Thanisandra road),High,Adugodi,,,South Zone 2,Other_Junction,True,True,1,5,12,1,0,11,19,52,131,87618925cffffff,20,High,0,
unplanned,12.9314151,77.6227754,"7th Cross Road, BDA Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2023-12-16 01:33:38.770000+00:00,active,yes,,Unknown_VehType,IRR(Thanisandra road),High,Adugodi,,,South Zone 2,Other_Junction,True,True,1,5,12,1,0,12,20,53,132,87618925cffffff,21,High,0,
unplanned,12.9315638,77.6226913,"7th Cross Road, BDA Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2023-12-16 01:37:23.016000+00:00,active,yes,.,Unknown_VehType,IRR(Thanisandra road),High,Adugodi,,,South Zone 2,Other_Junction,True,True,1,5,12,1,0,13,21,54,133,87618925cffffff,22,High,0,
unplanned,12.9314927,77.6225891,"Domlur Inner Ring Road, BDA Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2023-12-16 01:38:07.805000+00:00,active,yes,.,Unknown_VehType,IRR(Thanisandra road),High,Adugodi,,,South Zone 2,Other_Junction,True,True,1,5,12,1,0,14,22,55,134,87618925cffffff,23,High,0,
unplanned,13.0346275,77.5296722,"Mumbai Bengaluru Highway, Narasimhaiah Industrial Estate, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,2023-12-16 01:48:36.618000+00:00,closed,yes,"Goods vehicle offroaad near [LOCATION] junction, [LOCATION] service road",truck,Tumkur Road,High,Yeshwanthpura,,,West Zone 1,Other_Junction,True,True,1,5,12,1,0,15,77,35,173,876014591ffffff,46,High,0,
unplanned,12.9280167,77.6161717,"Hosur Road, Sarjapur Road Check Post Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2023-12-16 01:58:10.659000+00:00,active,yes,Sp road to ayyappa 2 feet 2 inch,Unknown_VehType,Hosur Road,High,Madiwala,,,South Zone 2,Other_Junction,True,True,1,5,12,1,0,17,50,56,135,87618925cffffff,39,High,0,
unplanned,12.9271967,77.6166533,"Hosur Road, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",pot_holes,False,2023-12-16 01:59:31.405000+00:00,active,yes,3feel 4 inch,Unknown_VehType,Hosur Road,High,Madiwala,,,South Zone 2,Other_Junction,True,True,1,5,12,1,0,18,51,57,136,87618925cffffff,40,High,0,
unplanned,12.92479,77.6180883,"Madiwala Underpass, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",pot_holes,False,2023-12-16 02:00:48.677000+00:00,active,yes,Ayyappa underpass,Unknown_VehType,Hosur Road,High,Madiwala,,,South Zone 2,AyyappaTempleJunc,True,True,2,5,12,1,0,19,52,58,137,87618925cffffff,41,High,0,
unplanned,12.9236733,77.6187883,"Hosur Road, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560068 (India)",pot_holes,False,2023-12-16 02:01:56.882000+00:00,active,yes,2*5,Unknown_VehType,Hosur Road,High,Madiwala,,,South Zone 2,AyyappaTempleJunc,True,True,2,5,12,1,0,20,53,59,138,87618925cffffff,42,High,0,
unplanned,12.9235967,77.6188583,"4th Cross Road, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560068 (India)",pot_holes,False,2023-12-16 02:02:22.143000+00:00,active,yes,4*5,Unknown_VehType,Hosur Road,High,Madiwala,,,South Zone 2,AyyappaTempleJunc,True,True,2,5,12,1,0,21,54,60,139,87618925cffffff,43,High,0,
unplanned,12.9235967,77.6188583,"4th Cross Road, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560068 (India)",pot_holes,False,2023-12-16 02:02:53.459000+00:00,active,yes,3*4,Unknown_VehType,Hosur Road,High,Madiwala,,,South Zone 2,AyyappaTempleJunc,True,True,2,5,12,1,0,22,55,61,140,87618925cffffff,44,High,0,
unplanned,12.9223283,77.61967,"Hosur Road, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2023-12-16 02:06:41.921000+00:00,active,yes,5*6,Unknown_VehType,Hosur Road,High,Madiwala,,,South Zone 2,AyyappaTempleJunc,True,True,2,5,12,1,0,23,56,62,141,87618925cffffff,45,High,0,
unplanned,12.921255,77.6203717,"Madiwala Market Street, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2023-12-16 02:08:36.976000+00:00,active,yes,2*4,Unknown_VehType,Hosur Road,High,Madiwala,,,South Zone 2,AyyappaTempleJunc,True,True,2,5,12,1,0,24,57,63,142,87618925cffffff,46,High,0,
unplanned,12.9198467,77.6210633,"Hosur Road, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",pot_holes,False,2023-12-16 02:10:34.199000+00:00,active,yes,2*2,Unknown_VehType,Hosur Road,High,Madiwala,,,South Zone 2,SilkBoardJunc,True,True,2,5,12,1,0,25,58,64,143,87618925cffffff,47,High,0,
unplanned,12.9191955,77.6215182,"Sri Mahasharana Madiwala Maachideva Flyover, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",pot_holes,False,2023-12-16 02:11:49.829000+00:00,active,yes,Silkboard upper ramp,Unknown_VehType,ORR East 1,High,Madiwala,,,South Zone 2,SilkBoardJunc,True,True,2,5,12,1,0,11,47,65,144,87618925cffffff,48,High,0,
unplanned,12.9190583,77.6215632,"Sri Mahasharana Madivala Machideva Flyover, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",pot_holes,False,2023-12-16 02:12:16.240000+00:00,active,yes,Silkboard upper ramp,Unknown_VehType,ORR East 1,High,Madiwala,,,South Zone 2,SilkBoardJunc,True,True,2,5,12,1,0,12,48,66,145,87618925cffffff,49,High,0,
unplanned,13.0298582,77.5380185,"Mumbai Bengaluru Highway, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2023-12-16 02:12:32.339000+00:00,closed,yes,Starting problem goraguntepalya towards CMTI,lcv,Tumkur Road,High,Yeshwanthpura,2023-12-16 02:32:13.538330+00:00,,West Zone 1,Other_Junction,True,True,2,5,12,1,0,16,76,36,174,876014595ffffff,47,High,0,19.686655499999997
unplanned,12.9189891,77.6216516,"Silk Board Double Decker Flyover, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",pot_holes,False,2023-12-16 02:13:15.100000+00:00,closed,yes,33,Unknown_VehType,ORR East 1,High,Madiwala,2024-04-13 01:12:02.063407+00:00,,South Zone 2,SilkBoardJunc,True,True,2,5,12,1,0,13,49,67,146,87618925cffffff,50,High,0,10000.0
unplanned,12.9187567,77.621505,"5th Cross Road, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",pot_holes,False,2023-12-16 02:15:10.244000+00:00,closed,yes,Service road,Unknown_VehType,ORR East 1,High,Madiwala,2024-04-13 01:11:51.740711+00:00,,South Zone 2,SilkBoardJunc,True,True,2,5,12,1,0,14,50,68,147,87618925cffffff,51,High,0,10000.0
unplanned,12.9905555,77.6609074,"Varthuru Road, Sraddha Silver Oak, Rajanna Colony, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",tree_fall,True,2023-12-16 02:28:03.951000+00:00,active,yes,[LOCATION],Unknown_VehType,Non-corridor,Low,Banaswadi,,,Central Zone 1,Other_Junction,True,True,2,5,12,1,0,174,589,30,102,8761892e1ffffff,46,Low,1,
unplanned,12.9608507,77.5884066,"2nd Cross Road, Purva Orient Grand, CKC Garden, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,False,2023-12-16 02:39:46.155000+00:00,closed,yes,....,lcv,Non-corridor,Low,Halasuru Gate,,,Central Zone 2,Other_Junction,True,True,2,5,12,1,0,175,590,59,244,87618925bffffff,63,Low,0,
unplanned,12.9272453,77.6159004,"1st Main Road, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",pot_holes,False,2023-12-16 02:40:15.939000+00:00,active,yes,Deep 4 inch length 4 foot,Unknown_VehType,Hosur Road,High,Madiwala,,,South Zone 2,Other_Junction,True,True,2,5,12,1,0,26,59,69,148,87618925cffffff,52,High,0,
unplanned,12.9272551,77.6158537,"1st Main Road, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",pot_holes,False,2023-12-16 02:41:28.862000+00:00,active,yes,Deep 4 inch length 3 foot,Unknown_VehType,Hosur Road,High,Madiwala,,,South Zone 2,Other_Junction,True,True,2,5,12,1,0,27,60,70,149,87618925cffffff,53,High,0,
unplanned,12.927361,77.6158835,"1st Main Road, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",pot_holes,False,2023-12-16 02:42:21.654000+00:00,active,yes,[PERSON] inch length 6 meter,Unknown_VehType,Hosur Road,High,Madiwala,,,South Zone 2,Other_Junction,True,True,2,5,12,1,0,28,61,71,150,87618925cffffff,54,High,0,
unplanned,12.9212916,77.6202835,"Hosur Road, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2023-12-16 02:45:37.393000+00:00,closed,yes,Width 2 feet length 4 feets sir,Unknown_VehType,Hosur Road,High,Madiwala,2024-03-06 10:29:04.964290+00:00,,South Zone 2,AyyappaTempleJunc,True,True,2,5,12,1,0,29,62,72,151,87618925cffffff,55,High,0,10000.0
unplanned,12.9266848,77.6156152,"1st Main Road, Maruthi Nagar, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",pot_holes,False,2023-12-16 02:45:47.265000+00:00,active,yes,Deep 4 inch length 4 meter,Unknown_VehType,Hosur Road,High,Madiwala,,,South Zone 2,Other_Junction,True,True,2,5,12,1,0,30,63,73,152,87618925cffffff,56,High,0,
unplanned,13.0991084,77.5971696,"Hospital Road, Nehru Nagar Extension, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",construction,True,2023-12-16 02:54:34.221000+00:00,closed,yes,Cabel working,Unknown_VehType,Bellary Road 2,High,Yelahanka,2023-12-24 19:21:49.676708+00:00,,North Zone 2,Other_Junction,True,True,2,5,12,1,0,13,72,41,186,876016966ffffff,71,High,1,10000.0
