event_type,latitude,longitude,address,event_cause,requires_road_closure,start_datetime,status,veh_type,corridor,priority,police_station,closed_datetime,resolved_datetime,zone,junction,zone_known,junction_known,hour_of_day,day_of_week,month,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,hour_bin,is_public_holiday,corridor_rolling_7d,corridor_rolling_30d,zone_rolling_7d,zone_rolling_30d,police_station_rolling_30d,police_station_rolling_7d,cause_x_corridor,cause_x_hour_bin,weekend_x_hour_bin,type_x_cause,h3_cell,events_within_1km,events_within_3km,events_within_5km,police_station_freq,h3_cell_freq,corridor_freq,desc_has_accident,desc_has_tree,desc_has_fire,desc_has_vip,desc_has_protest,priority_target,closure_target,clearance_time_minutes,clearance_time_log
unplanned,12.95570915,77.72316585,"HAL Airport Road, Pride Orchid, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",vehicle_breakdown,False,2023-12-10 08:34:49.149000+00:00,closed,private_bus,Varthur Road,High,Whitefield,2023-12-10 08:44:47.259501+00:00,,East Zone 1,Junction_Unknown,True,False,8,6,12,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,morning_rush,0,6,22,23,113,31,10,vehicle_breakdown_Varthur Road,vehicle_breakdown_morning_rush,1_morning_rush,unplanned_vehicle_breakdown,87618920affffff,12,59,104,0.021798365122615803,0.005449591280653951,0.014986376021798364,0,0,0,0,0,High,0,9.96850835,2.3950282896542276
unplanned,13.0005648,77.757477,"Whitefield Main Road, Golden Blossom Apartment, Belatur Colony, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",vehicle_breakdown,False,2023-12-10 18:42:44.298000+00:00,closed,heavy_vehicle,Non-corridor,Low,Mahadevapura,2023-12-10 21:31:28.179744+00:00,,East Zone 2,Junction_Unknown,True,False,18,6,12,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,evening_rush,0,118,534,21,86,19,2,vehicle_breakdown_Non-corridor,vehicle_breakdown_evening_rush,1_evening_rush,unplanned_vehicle_breakdown,876189218ffffff,4,11,19,0.013605442176870748,0.006802721088435374,0.3741496598639456,0,0,0,0,0,Low,0,168.7313624,5.134216966007424
unplanned,12.9901791,77.5929688,"16th Main Road, Police Quarters, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2023-12-10 20:17:36.641000+00:00,closed,others,Non-corridor,Low,High ground,2023-12-10 20:40:54.175920+00:00,,Central Zone 2,Other_Junction,True,True,20,6,12,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,late_night,0,120,532,65,246,27,12,vehicle_breakdown_Non-corridor,vehicle_breakdown_late_night,1_late_night,unplanned_vehicle_breakdown,8760145b6ffffff,25,216,416,0.018292682926829267,0.01964769647696477,0.37398373983739835,0,0,0,0,0,Low,0,23.29224866666667,3.190157314549158
unplanned,13.003475,77.5841612,"Sri Ramana Maharshi Road, Mahalakshmi Mandir Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,2023-12-10 21:06:32.450000+00:00,closed,others,Bellary Road 1,High,Sadashivanagar,2023-12-10 21:46:50.434762+00:00,,West Zone 2,Junction_Unknown,True,False,21,6,12,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,late_night,0,30,132,42,152,64,17,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_late_night,1_late_night,unplanned_vehicle_breakdown,8760145b6ffffff,38,180,421,0.04533152909336942,0.02029769959404601,0.09066305818673884,0,0,0,0,0,High,0,40.299746033333335,3.7208563506341172
unplanned,13.0427683,77.610235,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560045 (India)",pot_holes,False,2023-12-10 22:45:37.821000+00:00,closed,Unknown_VehType,ORR North 1,High,Hebbala,2023-12-12 05:58:17.097228+00:00,,North Zone 1,"VeerannapalyaJunction(BEL,HO)",True,True,22,6,12,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,late_night,0,11,47,29,117,36,7,pot_holes_ORR North 1,pot_holes_late_night,1_late_night,unplanned_pot_holes,8761892c8ffffff,18,101,214,0.02564102564102564,0.014844804318488529,0.033063427800269905,0,0,0,0,0,High,0,1872.6546038000001,7.535646136206142
unplanned,13.0299844,77.540239,"Outer Ring Road, RNS Shriniketan, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2023-12-11 00:42:25.335000+00:00,closed,heavy_vehicle,Tumkur Road,High,Yeshwanthpura,2023-12-11 01:17:24.952791+00:00,,West Zone 1,Other_Junction,True,True,0,0,12,0,0.0,1.0,0.0,1.0,-2.4492935982947064e-16,1.0,night,0,16,77,33,170,48,6,vehicle_breakdown_Tumkur Road,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,876014595ffffff,29,137,209,0.033602150537634407,0.020161290322580645,0.056451612903225805,0,0,0,0,0,High,0,34.993629850000005,3.5833419741877464
unplanned,12.9522333,77.54072,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2023-12-11 00:53:44.803000+00:00,closed,bmtc_bus,Mysore Road,High,Byatarayanapura,2023-12-11 00:58:55.719593+00:00,,West Zone 2,KIMCO Junction,True,True,0,0,12,0,0.0,1.0,0.0,1.0,-2.4492935982947064e-16,1.0,night,0,41,136,44,154,63,20,vehicle_breakdown_Mysore Road,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,8760145a0ffffff,32,107,236,0.04365345869711216,0.010745466756212223,0.09536601746138348,0,0,0,0,0,High,0,5.181943216666666,1.821632658398679
unplanned,12.8872783,77.73818,"Sarjapura Main Road, Muthanallur Cross, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)",vehicle_breakdown,False,2023-12-11 00:55:35.765000+00:00,closed,truck,Non-corridor,Low,Whitefield,2023-12-11 01:41:12.880916+00:00,,Zone_Unknown,Junction_Unknown,False,False,0,0,12,0,0.0,1.0,0.0,1.0,-2.4492935982947064e-16,1.0,night,0,118,535,27,119,33,9,vehicle_breakdown_Non-corridor,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,876189228ffffff,0,15,17,0.022818791946308724,0.009395973154362415,0.3731543624161074,0,0,0,0,0,Low,0,45.618598600000006,3.8419995730957384
unplanned,13.0170433,77.5539883,"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,2023-12-11 01:10:57.205000+00:00,closed,bmtc_bus,Tumkur Road,High,Yeshwanthpura,2023-12-11 01:32:25.590083+00:00,,West Zone 1,Other_Junction,True,True,1,0,12,0,0.25881904510252074,0.9659258262890683,0.0,1.0,-2.4492935982947064e-16,1.0,night,0,17,78,34,171,49,7,vehicle_breakdown_Tumkur Road,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,8760145b3ffffff,26,119,371,0.03420523138832998,0.025486250838363516,0.05700871898054997,0,0,0,0,0,High,0,21.473084716666666,3.112318358335586
unplanned,12.9803815,77.5706442,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",others,False,2023-12-11 04:22:25.314000+00:00,closed,Unknown_VehType,Non-corridor,Low,Chamarajpet,2023-12-11 04:31:04.363370+00:00,,Central Zone 2,Other_Junction,True,True,4,0,12,0,0.8660254037844386,0.5000000000000001,0.0,1.0,-2.4492935982947064e-16,1.0,night,0,123,539,66,246,31,10,others_Non-corridor,others_night,0_night,unplanned_others,8760145b5ffffff,39,225,467,0.021361815754339118,0.038050734312416554,0.3751668891855808,0,0,0,0,0,Low,0,8.650822833333333,2.2670431794187467
unplanned,12.9800645,77.570478,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",others,False,2023-12-11 06:09:58.615000+00:00,closed,Unknown_VehType,Non-corridor,Low,Chamarajpet,2023-12-11 06:51:58.404425+00:00,,Central Zone 2,Other_Junction,True,True,6,0,12,0,1.0,6.123233995736766e-17,0.0,1.0,-2.4492935982947064e-16,1.0,morning_rush,0,123,537,66,246,32,11,others_Non-corridor,others_morning_rush,0_morning_rush,unplanned_others,8760145b5ffffff,40,224,468,0.022,0.03866666666666667,0.37533333333333335,0,0,0,0,0,Low,0,41.99649041666667,3.76111849414556
unplanned,12.9840039,77.640239,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",accident,False,2023-12-11 09:16:55.713000+00:00,closed,Unknown_VehType,Old Madras Road,High,Jeevanbheemanagar,2023-12-11 09:43:49.606736+00:00,,Central Zone 1,Other_Junction,True,True,9,0,12,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,-2.4492935982947064e-16,1.0,morning_rush,0,6,38,19,88,19,4,accident_Old Madras Road,accident_morning_rush,0_morning_rush,unplanned_accident,8761892ecffffff,11,49,143,0.013297872340425532,0.007313829787234043,0.02726063829787234,0,0,0,0,0,High,0,26.898228933333332,3.3285632077204417
unplanned,13.0344236,77.6284747,"Dashbhuja Ganapathi Marg, Block 4 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",road_conditions,False,2023-12-11 19:08:00.506000+00:00,closed,Unknown_VehType,ORR North 1,High,K.G. Halli,2023-12-27 23:25:58.340967+00:00,,North Zone 1,Junction_Unknown,True,False,19,0,12,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,-2.4492935982947064e-16,1.0,evening_rush,0,11,48,30,119,20,8,road_conditions_ORR North 1,road_conditions_evening_rush,0_evening_rush,unplanned_road_conditions,8761892ccffffff,21,63,158,0.013925729442970823,0.021883289124668436,0.033819628647214856,0,0,0,0,0,High,0,23297.963916116667,10.056164171445644
unplanned,13.0393834,77.6414713,"Hennur Main Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",construction,False,2023-12-11 20:17:56.180000+00:00,closed,Unknown_VehType,Airport New South Road,High,Hennuru,2023-12-12 03:17:00.581244+00:00,,North Zone 1,Junction_Unknown,True,False,20,0,12,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-2.4492935982947064e-16,1.0,late_night,0,4,11,30,120,51,3,construction_Airport New South Road,construction_late_night,0_late_night,unplanned_construction,8761892c1ffffff,4,60,96,0.03441429516876241,0.0033090668431502318,0.00727994705493051,0,0,0,0,0,High,0,419.0733540666667,6.040429348567117
unplanned,12.9758096,77.6135061,"Cubbon Road, Dickenson Road Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",vehicle_breakdown,False,2023-12-11 21:19:47.510000+00:00,closed,truck,Old Madras Road,High,Shivajinagar,2023-12-11 21:58:00.792182+00:00,,Central Zone 2,Other_Junction,True,True,21,0,12,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-2.4492935982947064e-16,1.0,late_night,0,9,41,68,243,10,6,vehicle_breakdown_Old Madras Road,vehicle_breakdown_late_night,0_late_night,unplanned_vehicle_breakdown,8761892e9ffffff,18,117,332,0.007260726072607261,0.013201320132013201,0.029042904290429043,0,0,0,0,0,High,0,38.2213697,3.6692217436668026
unplanned,12.954928,77.6791533,"Old Airport Road, HAL Industrial Area, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",others,False,2023-12-11 21:45:40.148000+00:00,closed,Unknown_VehType,Old Airport Road,High,HAL Old Airport,2023-12-28 22:29:02.345805+00:00,,East Zone 2,Junction_Unknown,True,False,21,0,12,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-2.4492935982947064e-16,1.0,late_night,0,4,20,18,86,69,13,others_Old Airport Road,others_late_night,0_late_night,unplanned_others,876189256ffffff,1,71,133,0.04617414248021108,0.0006596306068601583,0.013852242744063324,0,0,0,0,0,High,0,24523.369963416666,10.107422594538512
unplanned,12.8579389,77.6620332,"NICE Road, Greenfinch Vallerian, Beretana Agarhara, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,2023-12-11 22:34:32.915000+00:00,closed,lcv,Non-corridor,Low,Electronic City,2023-12-11 23:44:02.194550+00:00,,Zone_Unknown,Other_Junction,False,True,22,0,12,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,late_night,0,126,531,29,118,17,3,vehicle_breakdown_Non-corridor,vehicle_breakdown_late_night,0_late_night,unplanned_vehicle_breakdown,876189262ffffff,4,17,23,0.013183915622940013,0.0026367831245880024,0.37574159525379036,0,0,0,0,0,Low,0,69.4879925,4.255442376163334
unplanned,13.0305009,77.5403726,"Outer Ring Road, RNS Shriniketan, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2023-12-12 00:09:43.401000+00:00,closed,lcv,Tumkur Road,High,Yeshwanthpura,2023-12-12 00:24:56.241947+00:00,,West Zone 1,Other_Junction,True,True,0,1,12,0,0.0,1.0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,night,0,17,77,35,171,48,8,vehicle_breakdown_Tumkur Road,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,876014595ffffff,31,143,215,0.03416557161629435,0.020367936925098553,0.056504599211563734,0,0,0,0,0,High,0,15.214015783333334,2.7858760400036338
unplanned,13.0168856,77.5560218,"Yeshwanthpura TTMC Bus Stand Road, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,True,2023-12-12 00:29:30.609000+00:00,closed,private_car,Tumkur Road,High,Yeshwanthpura,2023-12-12 00:47:41.211792+00:00,,West Zone 2,YeshwanthpuraCircle,True,True,0,1,12,0,0.0,1.0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,night,0,18,78,40,152,49,9,vehicle_breakdown_Tumkur Road,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,8760145b3ffffff,30,124,379,0.03477690288713911,0.025590551181102362,0.05708661417322835,0,0,0,0,0,High,1,18.1767132,2.9536966887642038
unplanned,13.0179617,77.6572369,"2nd Cross Road, Horamavu Junction, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2023-12-12 01:02:40.917000+00:00,closed,private_bus,ORR North 1,High,Banaswadi,2023-12-12 01:06:12.578459+00:00,,North Zone 1,Other_Junction,True,True,1,1,12,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,night,0,13,48,33,120,36,8,vehicle_breakdown_ORR North 1,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,8761892c5ffffff,7,42,130,0.025506867233485938,0.004578155657292348,0.03466317854807063,0,0,0,0,0,High,0,3.5276909833333336,1.5102120928417653
unplanned,13.0416266,77.5477991,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",others,False,2023-12-12 01:38:36.250000+00:00,closed,Unknown_VehType,ORR North 2,High,Jalahalli,2023-12-12 01:54:14.764317+00:00,,North Zone 2,Junction_Unknown,True,False,1,1,12,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,night,0,16,44,47,186,48,18,others_ORR North 2,others_night,0_night,unplanned_others,876014590ffffff,32,120,262,0.033311561071195296,0.02939255388634879,0.03069888961463096,0,0,0,0,0,High,0,15.641905283333333,2.8119239290387354
unplanned,12.9642133,77.5855333,"Sri Narsimha Rao Road, Town Hall Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2023-12-12 02:03:10.346000+00:00,closed,private_car,Mysore Road,High,Halasuru Gate,2023-12-12 02:14:52.893214+00:00,,Central Zone 2,TownhallJunction,True,True,2,1,12,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,night,0,37,133,66,242,57,16,vehicle_breakdown_Mysore Road,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,87618925bffffff,50,233,397,0.041122715404699736,0.038511749347258484,0.0933420365535248,0,0,0,0,0,High,0,11.709120233333334,2.542319864342502
unplanned,12.9579383,77.6061417,"Hosur Road, Police Quarters, B&C Colony, Shanti Nagar, Bengaluru, Karnataka. Pin-560025 (India)",others,False,2023-12-12 03:00:44.084000+00:00,closed,Unknown_VehType,Hosur Road,High,Ashok Nagar,2023-12-12 04:24:50.166071+00:00,,Central Zone 1,Other_Junction,True,True,3,1,12,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,night,0,7,42,21,90,21,5,others_Hosur Road,others_night,0_night,unplanned_others,87618925affffff,6,165,355,0.01564537157757497,0.012385919165580182,0.029335071707953065,0,0,0,0,0,High,0,84.10136785,4.4438431088931605
unplanned,12.96309,77.748285,"5th Cross Road, Brooke Bond, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",vehicle_breakdown,False,2023-12-12 04:26:21.544000+00:00,closed,heavy_vehicle,Non-corridor,Low,Whitefield,2023-12-12 05:07:42.132277+00:00,,East Zone 1,Junction_Unknown,True,False,4,1,12,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,night,0,132,532,24,115,33,10,vehicle_breakdown_Non-corridor,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,87618921dffffff,2,30,56,0.022786458333333332,0.001953125,0.3756510416666667,0,0,0,0,0,Low,0,41.34313795,3.745806376092267
unplanned,12.9614083,77.7477767,"Hagadur Main Road, Carmel Heights, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",vehicle_breakdown,False,2023-12-12 05:07:50.735000+00:00,closed,private_bus,Non-corridor,Low,Whitefield,2023-12-12 05:23:24.275960+00:00,,East Zone 1,Junction_Unknown,True,False,5,1,12,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,night,0,134,535,25,116,34,11,vehicle_breakdown_Non-corridor,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,87618921dffffff,2,31,57,0.023376623376623377,0.0025974025974025974,0.37662337662337664,0,0,0,0,0,Low,0,15.559016000000002,2.806930726901803
unplanned,12.958163,77.5546998,"Mysore Road, Valmiki Nagar, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2023-12-12 05:33:25.615000+00:00,closed,heavy_vehicle,Mysore Road,High,Chamarajpet,2023-12-12 05:55:22.792511+00:00,,Central Zone 2,Other_Junction,True,True,5,1,12,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,night,0,38,134,66,243,33,13,vehicle_breakdown_Mysore Road,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,8760145a2ffffff,29,127,352,0.02268308489954634,0.025275437459494492,0.09332469215813351,0,0,0,0,0,High,0,21.95295851666667,3.133446839599791
unplanned,13.004995,77.6372391,"Indian Oil Flyover, Seva Nagar, New Lingarajapuram, Bengaluru, Karnataka. Pin-560033 (India)",vehicle_breakdown,True,2023-12-12 06:57:37.580000+00:00,closed,private_car,Non-corridor,Low,Banaswadi,2023-12-12 07:04:15.992290+00:00,,North Zone 1,Junction_Unknown,True,False,6,1,12,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,morning_rush,0,135,537,37,125,35,9,vehicle_breakdown_Non-corridor,vehicle_breakdown_morning_rush,0_morning_rush,unplanned_vehicle_breakdown,8761892eaffffff,1,56,176,0.0258732212160414,0.003234152652005175,0.37645536869340235,0,0,0,0,0,Low,1,6.640204833333333,2.0334244134647546
unplanned,13.0248829,77.5112264,"3rd Main Road, Chakkasandra, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,2023-12-12 07:07:40.610000+00:00,closed,lcv,Non-corridor,Low,Peenya,2023-12-12 08:28:59.638931+00:00,,West Zone 1,Other_Junction,True,True,7,1,12,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,morning_rush,0,136,538,33,171,31,6,vehicle_breakdown_Non-corridor,vehicle_breakdown_morning_rush,0_morning_rush,unplanned_vehicle_breakdown,87601459cffffff,2,70,187,0.02197802197802198,0.0006464124111182935,0.3768584356819651,0,0,0,0,0,Low,0,81.31714885,4.410579455964863
unplanned,12.9782935,77.5436533,"G Narayana Kumar Road, Jai Maniurao Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",vehicle_breakdown,False,2023-12-12 07:42:16.129000+00:00,closed,bmtc_bus,Magadi Road,High,Vijayanagara,2023-12-12 09:22:34.675818+00:00,,West Zone 2,Other_Junction,True,True,7,1,12,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,morning_rush,0,8,45,41,154,5,0,vehicle_breakdown_Magadi Road,vehicle_breakdown_morning_rush,0_morning_rush,unplanned_vehicle_breakdown,8760145b1ffffff,8,129,356,0.003229974160206718,0.015503875968992248,0.029715762273901807,0,0,0,0,0,High,0,100.30911363333333,4.618176373973254
unplanned,12.9837283,77.5938566,"Infantry Road, Dr BR Ambedkar Vedhi, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",water_logging,False,2023-12-12 08:20:15.379000+00:00,closed,Unknown_VehType,CBD 2,High,Cubbon Park,2024-02-06 06:17:29.317100+00:00,,Central Zone 2,Other_Junction,True,True,8,1,12,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,morning_rush,0,5,16,67,244,29,8,water_logging_CBD 2,water_logging_morning_rush,0_morning_rush,unplanned_water_logging,8760145b4ffffff,23,236,418,0.02194964493221433,0.04325371207230471,0.010974822466107165,0,0,0,0,0,High,0,38078.83889102991,10.547440258093566
unplanned,12.961475,77.74765,"Whitefield Main Road, Carmel Heights, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",others,False,2023-12-12 11:52:52.867000+00:00,closed,Unknown_VehType,Non-corridor,Low,Whitefield,2023-12-29 11:40:11.150410+00:00,,East Zone 1,Junction_Unknown,True,False,11,1,12,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,midday,0,135,536,26,116,35,12,others_Non-corridor,others_midday,0_midday,unplanned_others,87618921dffffff,3,32,58,0.023870967741935485,0.0032258064516129032,0.3767741935483871,0,0,0,0,0,Low,0,24467.304723499998,10.10513387424518
